,Nitrogen,Phosphorus,Kalium,Temperature,Crop,Crop(ID),Soil_Type,Soil_Type(ID)
15435,30.46,82.26,25.82,28.61,Rice,Beras,Sandy,Berpasir
15436,108.04,83.52,16.34,12.25,Rice,Beras,Clay,Lempung
15437,52.02,31.94,40.93,18.35,Rice,Beras,Loamy,Lempung Berpasir
15438,122.76,54.21,26.63,40.4,Rice,Beras,Loamy,Lempung Berpasir
15439,24.22,57.85,41.8,37.05,Rice,Beras,Clay,Lempung
15440,19.2,88.96,91.05,39.24,Rice,Beras,Peaty,Gambut
15441,144.11,41.47,33.29,25.0,Rice,Beras,Silt,Endapan
15442,86.3,13.67,60.65,12.71,Rice,Beras,Saline,Asin
15443,136.43,12.37,84.96,16.03,Rice,Beras,Saline,Asin
15444,122.21,31.6,82.75,21.16,Rice,Beras,Clay,Lempung
15445,105.62,37.66,58.46,26.6,Rice,Beras,Clay,Lempung
15446,114.84,65.54,15.0,39.18,Rice,Beras,Silt,Endapan
15447,24.54,21.03,43.2,19.71,Rice,Beras,Sandy,Berpasir
15448,19.56,60.53,72.4,23.91,Rice,Beras,Silt,Endapan
15449,5.96,17.36,67.37,19.16,Rice,Beras,Sandy,Berpasir
15450,5.44,79.01,42.55,12.58,Rice,Beras,Sandy,Berpasir
15451,62.56,52.84,48.44,39.56,Rice,Beras,Loamy,Lempung Berpasir
15452,35.45,82.58,22.6,14.66,Rice,Beras,Clay,Lempung
15453,98.95,51.64,56.38,41.7,Rice,Beras,Silt,Endapan
15454,123.9,6.55,83.66,35.3,Rice,Beras,Peaty,Gambut
15455,129.49,67.51,13.32,26.84,Rice,Beras,Sandy,Berpasir
15456,111.03,10.47,22.52,15.38,Rice,Beras,Saline,Asin
15457,50.63,61.62,13.7,38.36,Rice,Beras,Saline,Asin
15458,14.44,61.03,22.88,18.11,Rice,Beras,Loamy,Lempung Berpasir
15459,141.66,32.54,58.65,41.94,Rice,Beras,Loamy,Lempung Berpasir
15460,148.23,40.71,28.49,37.21,Rice,Beras,Peaty,Gambut
15461,95.37,76.09,41.92,28.44,Rice,Beras,Sandy,Berpasir
15462,22.27,85.0,14.93,40.7,Rice,Beras,Peaty,Gambut
15463,7.28,7.78,35.98,37.83,Rice,Beras,Peaty,Gambut
15464,106.52,82.33,90.47,25.73,Rice,Beras,Saline,Asin
15465,57.25,22.8,16.06,23.99,Rice,Beras,Loamy,Lempung Berpasir
15466,94.05,54.26,16.67,14.46,Rice,Beras,Peaty,Gambut
15467,109.1,36.56,97.55,43.67,Rice,Beras,Sandy,Berpasir
15468,48.07,87.34,85.17,21.96,Rice,Beras,Clay,Lempung
15469,120.45,75.27,13.68,35.35,Rice,Beras,Peaty,Gambut
15470,63.39,63.52,96.68,16.52,Rice,Beras,Loamy,Lempung Berpasir
15471,116.69,15.15,48.95,12.65,Rice,Beras,Sandy,Berpasir
15472,70.17,82.03,36.42,36.68,Rice,Beras,Sandy,Berpasir
15473,112.82,71.64,57.19,20.7,Rice,Beras,Loamy,Lempung Berpasir
15474,97.64,67.48,41.41,15.59,Rice,Beras,Peaty,Gambut
15475,111.47,11.35,76.2,28.2,Rice,Beras,Loamy,Lempung Berpasir
15476,80.46,61.31,91.38,13.31,Rice,Beras,Loamy,Lempung Berpasir
15477,137.7,81.9,52.65,41.06,Rice,Beras,Peaty,Gambut
15478,75.05,36.69,92.24,39.37,Rice,Beras,Silt,Endapan
15479,71.97,33.15,43.03,19.91,Rice,Beras,Peaty,Gambut
15480,138.03,74.73,63.76,14.76,Rice,Beras,Sandy,Berpasir
15481,103.38,20.29,64.03,27.78,Rice,Beras,Sandy,Berpasir
15482,50.82,83.36,56.21,22.06,Rice,Beras,Saline,Asin
15483,102.19,19.61,36.05,17.08,Rice,Beras,Silt,Endapan
15484,99.77,11.22,84.72,15.01,Rice,Beras,Clay,Lempung
15485,114.5,59.27,93.62,13.9,Rice,Beras,Loamy,Lempung Berpasir
15486,105.83,66.71,71.31,37.12,Rice,Beras,Peaty,Gambut
15487,27.73,37.89,49.53,39.66,Rice,Beras,Sandy,Berpasir
15488,135.48,64.69,89.32,37.94,Rice,Beras,Peaty,Gambut
15489,98.14,83.64,31.69,33.68,Rice,Beras,Saline,Asin
15490,115.87,68.46,51.31,42.35,Rice,Beras,Peaty,Gambut
15491,19.3,76.1,82.51,38.1,Rice,Beras,Loamy,Lempung Berpasir
15492,79.05,46.08,39.54,39.54,Rice,Beras,Clay,Lempung
15493,21.57,20.77,84.39,35.66,Rice,Beras,Silt,Endapan
15494,125.63,84.62,83.62,27.18,Rice,Beras,Sandy,Berpasir
15495,66.6,57.01,77.3,17.39,Rice,Beras,Sandy,Berpasir
15496,23.95,34.59,23.73,13.33,Rice,Beras,Saline,Asin
15497,10.76,75.43,15.54,41.84,Rice,Beras,Sandy,Berpasir
15498,65.59,45.38,68.24,27.45,Rice,Beras,Silt,Endapan
15499,23.55,68.57,28.43,13.5,Rice,Beras,Saline,Asin
15500,63.89,15.46,39.11,25.46,Rice,Beras,Silt,Endapan
15501,78.27,19.15,28.3,37.92,Rice,Beras,Peaty,Gambut
15502,126.94,36.46,85.99,25.21,Rice,Beras,Peaty,Gambut
15503,13.5,5.66,99.65,28.68,Rice,Beras,Saline,Asin
15504,117.62,87.58,25.25,22.51,Rice,Beras,Silt,Endapan
15505,48.01,62.38,89.52,19.37,Rice,Beras,Clay,Lempung
15506,15.52,17.88,46.05,35.3,Rice,Beras,Loamy,Lempung Berpasir
15507,88.71,43.59,47.35,23.9,Rice,Beras,Silt,Endapan
15508,108.22,22.2,89.51,18.04,Rice,Beras,Sandy,Berpasir
15509,118.53,84.51,13.42,34.88,Rice,Beras,Silt,Endapan
15510,145.09,27.19,28.93,36.36,Rice,Beras,Peaty,Gambut
15511,24.02,72.59,94.9,21.91,Rice,Beras,Saline,Asin
15512,28.54,65.73,90.99,18.56,Rice,Beras,Sandy,Berpasir
15513,24.5,44.84,62.69,12.64,Rice,Beras,Saline,Asin
15514,37.48,11.52,34.9,34.43,Rice,Beras,Sandy,Berpasir
15515,138.07,19.06,56.03,33.99,Rice,Beras,Silt,Endapan
15516,115.81,85.93,22.34,14.41,Rice,Beras,Peaty,Gambut
15517,17.37,44.88,11.24,42.32,Rice,Beras,Peaty,Gambut
15518,31.7,37.95,94.54,24.9,Rice,Beras,Clay,Lempung
15519,129.95,38.82,84.75,11.28,Rice,Beras,Sandy,Berpasir
15520,21.82,10.5,35.59,19.54,Rice,Beras,Loamy,Lempung Berpasir
15521,34.08,89.55,87.68,13.7,Rice,Beras,Saline,Asin
15522,133.38,25.92,57.91,24.94,Rice,Beras,Silt,Endapan
15523,123.14,48.86,17.26,27.43,Rice,Beras,Silt,Endapan
15524,29.96,40.45,55.59,28.61,Rice,Beras,Peaty,Gambut
15525,49.54,87.6,89.3,22.16,Rice,Beras,Saline,Asin
15526,81.99,12.96,28.91,34.43,Rice,Beras,Silt,Endapan
15527,49.37,69.13,47.19,15.05,Rice,Beras,Peaty,Gambut
15528,11.0,68.07,91.53,27.9,Rice,Beras,Clay,Lempung
15529,107.61,39.92,82.19,10.05,Rice,Beras,Saline,Asin
15530,96.74,85.08,13.47,34.42,Rice,Beras,Sandy,Berpasir
15531,19.27,71.93,50.87,24.3,Rice,Beras,Sandy,Berpasir
15532,56.49,75.02,80.9,17.49,Rice,Beras,Clay,Lempung
15533,55.39,27.7,30.69,35.65,Rice,Beras,Silt,Endapan
15534,20.53,64.04,94.15,24.07,Rice,Beras,Loamy,Lempung Berpasir
15535,118.65,31.22,82.25,41.39,Rice,Beras,Silt,Endapan
15536,118.22,18.48,55.59,28.79,Rice,Beras,Sandy,Berpasir
15537,147.2,81.97,18.67,12.62,Rice,Beras,Clay,Lempung
15538,92.17,55.09,77.65,14.24,Rice,Beras,Silt,Endapan
15539,34.09,27.89,44.31,22.05,Rice,Beras,Loamy,Lempung Berpasir
15540,32.46,17.0,72.56,15.28,Rice,Beras,Saline,Asin
15541,55.73,36.76,97.38,23.22,Rice,Beras,Loamy,Lempung Berpasir
15542,99.47,75.84,88.23,42.62,Rice,Beras,Clay,Lempung
15543,22.36,8.46,96.89,21.56,Rice,Beras,Clay,Lempung
15544,88.37,49.02,23.51,23.34,Rice,Beras,Saline,Asin
15545,122.99,78.28,58.16,37.31,Rice,Beras,Loamy,Lempung Berpasir
15546,67.18,67.13,82.99,18.36,Rice,Beras,Saline,Asin
15547,36.26,29.24,51.73,15.31,Rice,Beras,Silt,Endapan
15548,85.45,27.57,72.16,22.72,Rice,Beras,Sandy,Berpasir
15549,75.57,64.12,74.27,35.97,Rice,Beras,Clay,Lempung
15550,45.9,28.63,10.21,32.73,Rice,Beras,Peaty,Gambut
15551,114.64,34.52,26.84,13.42,Rice,Beras,Sandy,Berpasir
15552,13.26,21.51,72.78,43.77,Rice,Beras,Silt,Endapan
15553,17.98,62.11,81.71,38.71,Rice,Beras,Clay,Lempung
15554,91.08,16.85,57.02,26.51,Rice,Beras,Loamy,Lempung Berpasir
15555,24.06,84.82,23.31,27.86,Rice,Beras,Saline,Asin
15556,116.93,47.91,15.16,31.96,Rice,Beras,Saline,Asin
15557,101.42,38.23,15.81,35.35,Rice,Beras,Sandy,Berpasir
15558,57.54,37.07,81.05,29.87,Rice,Beras,Clay,Lempung
15559,116.61,65.29,66.41,32.76,Rice,Beras,Saline,Asin
15560,136.25,8.45,58.45,13.03,Rice,Beras,Clay,Lempung
15561,95.75,53.91,91.72,25.79,Rice,Beras,Silt,Endapan
15562,5.47,76.37,52.44,23.1,Rice,Beras,Peaty,Gambut
15563,101.16,43.39,93.81,35.32,Rice,Beras,Sandy,Berpasir
15564,50.43,45.99,36.69,20.02,Rice,Beras,Saline,Asin
15565,39.31,23.4,79.69,22.5,Rice,Beras,Silt,Endapan
15566,53.01,64.04,81.67,31.28,Rice,Beras,Saline,Asin
15567,131.41,61.54,85.52,27.3,Rice,Beras,Peaty,Gambut
15568,117.69,32.58,98.81,10.72,Rice,Beras,Saline,Asin
15569,48.79,71.59,60.9,24.14,Rice,Beras,Loamy,Lempung Berpasir
15570,21.68,88.63,97.5,42.82,Rice,Beras,Peaty,Gambut
15571,109.33,5.37,28.52,15.42,Rice,Beras,Sandy,Berpasir
15572,55.22,41.02,16.48,17.76,Rice,Beras,Loamy,Lempung Berpasir
15573,46.45,34.73,90.2,29.59,Rice,Beras,Sandy,Berpasir
15574,26.15,8.64,82.55,13.01,Rice,Beras,Peaty,Gambut
15575,70.93,64.93,91.88,23.01,Rice,Beras,Peaty,Gambut
15576,19.28,19.57,90.9,10.87,Rice,Beras,Saline,Asin
15577,41.54,47.21,59.55,36.05,Rice,Beras,Loamy,Lempung Berpasir
15578,100.0,40.71,72.81,24.54,Rice,Beras,Clay,Lempung
15579,30.12,50.28,87.22,13.94,Rice,Beras,Saline,Asin
15580,68.97,57.03,57.84,20.94,Rice,Beras,Sandy,Berpasir
15581,87.32,17.04,90.95,38.86,Rice,Beras,Silt,Endapan
15582,36.84,63.61,60.3,37.41,Rice,Beras,Peaty,Gambut
15583,11.86,19.93,23.59,26.48,Rice,Beras,Peaty,Gambut
15584,84.11,12.52,74.24,26.02,Rice,Beras,Silt,Endapan
15585,89.81,55.28,57.1,40.03,Rice,Beras,Peaty,Gambut
15586,135.41,17.6,53.68,24.98,Rice,Beras,Silt,Endapan
15587,140.9,53.15,99.22,25.74,Rice,Beras,Clay,Lempung
15588,38.75,73.5,19.94,16.81,Rice,Beras,Silt,Endapan
15589,124.11,18.7,53.12,35.1,Rice,Beras,Sandy,Berpasir
15590,27.0,32.9,27.37,10.07,Rice,Beras,Silt,Endapan
15591,76.4,49.8,89.32,31.31,Rice,Beras,Saline,Asin
15592,131.31,18.58,51.73,22.32,Rice,Beras,Loamy,Lempung Berpasir
15593,9.76,49.27,28.04,41.87,Rice,Beras,Loamy,Lempung Berpasir
15594,62.14,76.87,12.43,23.88,Rice,Beras,Saline,Asin
15595,37.94,27.66,99.1,21.3,Rice,Beras,Loamy,Lempung Berpasir
15596,109.71,29.09,12.13,21.27,Rice,Beras,Clay,Lempung
15597,61.8,41.74,58.51,33.59,Rice,Beras,Sandy,Berpasir
15598,47.87,81.59,60.02,38.88,Rice,Beras,Sandy,Berpasir
15599,27.07,42.74,55.89,25.84,Rice,Beras,Clay,Lempung
15600,142.57,67.88,83.48,44.25,Rice,Beras,Loamy,Lempung Berpasir
15601,83.46,84.63,40.27,16.63,Rice,Beras,Sandy,Berpasir
15602,107.79,15.69,23.17,31.67,Rice,Beras,Loamy,Lempung Berpasir
15603,112.63,44.68,94.23,25.19,Rice,Beras,Loamy,Lempung Berpasir
15604,141.38,68.79,21.47,36.51,Rice,Beras,Peaty,Gambut
15605,97.82,74.19,21.7,10.29,Rice,Beras,Sandy,Berpasir
15606,47.22,19.78,65.51,44.73,Rice,Beras,Peaty,Gambut
15607,31.13,72.01,40.91,42.24,Rice,Beras,Clay,Lempung
15608,14.85,54.4,92.73,15.69,Rice,Beras,Silt,Endapan
15609,129.52,40.91,73.13,42.09,Rice,Beras,Peaty,Gambut
15610,15.26,34.32,73.79,27.11,Rice,Beras,Clay,Lempung
15611,20.29,36.53,29.52,27.05,Rice,Beras,Saline,Asin
15612,138.89,51.96,27.89,17.19,Rice,Beras,Sandy,Berpasir
15613,116.38,24.46,75.68,29.68,Rice,Beras,Peaty,Gambut
15614,46.56,15.41,28.67,17.03,Rice,Beras,Saline,Asin
15615,23.19,64.14,95.64,13.42,Rice,Beras,Silt,Endapan
15616,79.62,6.63,89.2,39.67,Rice,Beras,Clay,Lempung
15617,107.11,65.39,88.93,21.73,Rice,Beras,Peaty,Gambut
15618,144.12,86.53,78.1,35.68,Rice,Beras,Loamy,Lempung Berpasir
15619,40.47,57.15,35.18,40.91,Rice,Beras,Saline,Asin
15620,67.36,81.55,96.95,25.73,Rice,Beras,Clay,Lempung
15621,106.87,20.12,11.82,22.65,Rice,Beras,Loamy,Lempung Berpasir
15622,109.38,23.16,13.02,30.95,Rice,Beras,Loamy,Lempung Berpasir
15623,88.7,57.54,54.5,14.27,Rice,Beras,Clay,Lempung
15624,36.85,86.14,67.46,37.85,Rice,Beras,Loamy,Lempung Berpasir
15625,137.1,28.84,61.09,16.1,Rice,Beras,Loamy,Lempung Berpasir
15626,136.79,84.78,63.86,13.45,Rice,Beras,Sandy,Berpasir
15627,14.44,80.24,82.79,37.64,Rice,Beras,Peaty,Gambut
15628,44.22,86.92,58.87,40.67,Rice,Beras,Sandy,Berpasir
15629,64.92,31.4,83.66,28.58,Rice,Beras,Silt,Endapan
15630,84.07,48.49,13.7,31.31,Rice,Beras,Clay,Lempung
15631,9.95,43.24,99.05,19.7,Rice,Beras,Clay,Lempung
15632,34.77,67.11,89.53,21.16,Rice,Beras,Silt,Endapan
15633,123.4,85.01,46.8,15.95,Rice,Beras,Silt,Endapan
15634,47.08,52.76,83.42,39.69,Rice,Beras,Saline,Asin
15635,38.59,39.78,55.93,43.0,Rice,Beras,Peaty,Gambut
15636,89.21,48.48,14.65,14.92,Rice,Beras,Peaty,Gambut
15637,64.24,49.71,52.65,41.29,Rice,Beras,Peaty,Gambut
15638,132.61,7.98,88.94,26.69,Rice,Beras,Peaty,Gambut
15639,124.72,41.97,27.67,42.35,Rice,Beras,Clay,Lempung
15640,123.35,68.04,98.5,13.51,Rice,Beras,Sandy,Berpasir
15641,14.08,11.6,66.84,42.8,Rice,Beras,Loamy,Lempung Berpasir
15642,120.76,28.66,58.72,32.19,Rice,Beras,Saline,Asin
15643,111.75,32.76,72.48,17.34,Rice,Beras,Silt,Endapan
15644,48.68,42.41,83.64,38.55,Rice,Beras,Peaty,Gambut
15645,115.09,70.23,99.05,15.71,Rice,Beras,Saline,Asin
15646,16.26,67.74,41.04,35.39,Rice,Beras,Silt,Endapan
15647,84.95,80.83,59.68,19.92,Rice,Beras,Saline,Asin
15648,7.69,18.47,80.19,26.81,Rice,Beras,Clay,Lempung
15649,92.2,32.74,53.47,23.69,Rice,Beras,Clay,Lempung
15650,63.38,37.66,77.52,19.69,Rice,Beras,Clay,Lempung
15651,71.42,24.15,36.15,34.58,Rice,Beras,Saline,Asin
15652,126.2,24.83,34.24,12.45,Rice,Beras,Peaty,Gambut
15653,110.75,18.16,12.69,21.12,Rice,Beras,Loamy,Lempung Berpasir
15654,50.42,57.38,36.58,16.11,Rice,Beras,Peaty,Gambut
15655,100.93,74.35,86.58,17.65,Rice,Beras,Clay,Lempung
15656,81.24,27.2,43.25,36.55,Rice,Beras,Loamy,Lempung Berpasir
15657,31.89,33.14,19.68,18.11,Rice,Beras,Sandy,Berpasir
15658,55.54,88.79,88.01,31.36,Rice,Beras,Saline,Asin
15659,71.33,53.11,47.39,16.72,Rice,Beras,Sandy,Berpasir
15660,20.68,65.3,26.14,30.8,Rice,Beras,Loamy,Lempung Berpasir
15661,72.14,31.84,49.47,12.9,Rice,Beras,Peaty,Gambut
15662,30.31,24.69,34.02,38.97,Rice,Beras,Saline,Asin
15663,128.23,13.48,72.55,24.51,Rice,Beras,Clay,Lempung
15664,134.92,39.84,21.81,36.28,Rice,Beras,Loamy,Lempung Berpasir
15665,115.24,17.25,32.7,18.81,Rice,Beras,Clay,Lempung
15666,21.46,86.81,97.83,35.65,Rice,Beras,Saline,Asin
15667,16.29,73.28,57.24,19.83,Rice,Beras,Sandy,Berpasir
15668,128.66,73.8,26.75,17.92,Rice,Beras,Saline,Asin
15669,19.06,77.15,45.05,12.7,Rice,Beras,Peaty,Gambut
15670,91.84,40.71,16.24,39.86,Rice,Beras,Sandy,Berpasir
15671,136.25,25.71,71.41,14.68,Rice,Beras,Clay,Lempung
15672,52.95,6.57,45.54,12.43,Rice,Beras,Clay,Lempung
15673,75.01,20.57,99.18,14.96,Rice,Beras,Sandy,Berpasir
15674,38.39,47.52,62.12,13.6,Rice,Beras,Peaty,Gambut
15675,29.16,8.52,17.45,32.5,Rice,Beras,Sandy,Berpasir
15676,122.82,24.45,21.75,24.58,Rice,Beras,Loamy,Lempung Berpasir
15677,30.48,23.89,31.0,42.86,Rice,Beras,Peaty,Gambut
15678,94.64,25.14,68.14,24.84,Rice,Beras,Peaty,Gambut
15679,45.52,84.47,15.73,35.49,Rice,Beras,Loamy,Lempung Berpasir
15680,143.67,40.86,23.29,43.09,Rice,Beras,Sandy,Berpasir
15681,46.86,31.92,14.44,42.53,Rice,Beras,Saline,Asin
15682,141.63,53.42,30.37,33.3,Rice,Beras,Peaty,Gambut
15683,55.42,84.84,64.68,25.14,Rice,Beras,Silt,Endapan
15684,34.86,8.69,92.96,44.03,Rice,Beras,Saline,Asin
15685,139.22,45.82,99.09,19.33,Rice,Beras,Saline,Asin
15686,19.44,47.45,52.52,37.95,Rice,Beras,Clay,Lempung
15687,116.51,6.98,72.91,37.46,Rice,Beras,Silt,Endapan
15688,145.99,26.22,18.48,35.1,Rice,Beras,Sandy,Berpasir
15689,47.65,8.9,39.63,14.38,Rice,Beras,Saline,Asin
15690,12.37,63.59,28.17,39.02,Rice,Beras,Clay,Lempung
15691,40.19,67.91,60.99,15.42,Rice,Beras,Saline,Asin
15692,82.55,50.46,16.3,11.71,Rice,Beras,Silt,Endapan
15693,127.07,38.73,36.47,12.88,Rice,Beras,Clay,Lempung
15694,38.6,32.71,56.03,14.92,Rice,Beras,Peaty,Gambut
15695,78.47,8.42,69.62,41.18,Rice,Beras,Peaty,Gambut
15696,122.26,63.49,73.12,12.22,Rice,Beras,Peaty,Gambut
15697,32.7,85.02,75.41,11.4,Rice,Beras,Peaty,Gambut
15698,146.81,21.06,51.24,28.46,Rice,Beras,Silt,Endapan
15699,132.45,58.82,16.89,27.84,Rice,Beras,Clay,Lempung
15700,45.79,78.15,92.32,41.13,Rice,Beras,Saline,Asin
15701,91.79,11.33,52.54,43.9,Rice,Beras,Loamy,Lempung Berpasir
15702,110.49,73.72,91.63,15.62,Rice,Beras,Loamy,Lempung Berpasir
15703,143.44,40.32,28.11,30.36,Rice,Beras,Sandy,Berpasir
15704,109.64,72.89,15.48,43.82,Rice,Beras,Clay,Lempung
15705,91.09,66.69,14.33,13.2,Rice,Beras,Clay,Lempung
15706,69.74,26.56,91.11,20.35,Rice,Beras,Silt,Endapan
15707,133.07,56.24,57.05,10.32,Rice,Beras,Silt,Endapan
15708,88.66,54.36,65.42,24.09,Rice,Beras,Clay,Lempung
15709,57.83,50.91,48.12,20.36,Rice,Beras,Loamy,Lempung Berpasir
15710,15.78,83.08,90.94,40.3,Rice,Beras,Sandy,Berpasir
15711,135.57,43.43,18.89,30.48,Rice,Beras,Clay,Lempung
15712,57.22,20.0,89.73,13.28,Rice,Beras,Loamy,Lempung Berpasir
15713,31.81,88.19,38.46,23.15,Rice,Beras,Silt,Endapan
15714,8.78,47.91,28.65,18.77,Rice,Beras,Silt,Endapan
15715,7.09,74.82,46.23,13.54,Rice,Beras,Clay,Lempung
15716,43.76,77.36,87.16,40.03,Rice,Beras,Loamy,Lempung Berpasir
15717,52.25,64.18,93.13,36.95,Rice,Beras,Peaty,Gambut
15718,35.76,87.04,79.33,19.62,Rice,Beras,Loamy,Lempung Berpasir
15719,20.46,31.04,49.91,28.17,Rice,Beras,Silt,Endapan
15720,98.3,71.93,54.63,18.47,Rice,Beras,Peaty,Gambut
15721,99.15,53.7,84.12,30.13,Rice,Beras,Sandy,Berpasir
15722,48.56,83.8,57.71,43.28,Rice,Beras,Saline,Asin
15723,68.18,89.67,64.35,25.43,Rice,Beras,Sandy,Berpasir
15724,93.89,25.85,11.64,17.49,Rice,Beras,Silt,Endapan
15725,84.67,17.73,63.24,42.09,Rice,Beras,Peaty,Gambut
15726,135.28,12.78,75.64,32.12,Rice,Beras,Sandy,Berpasir
15727,71.1,13.73,76.27,10.37,Rice,Beras,Loamy,Lempung Berpasir
15728,107.28,70.42,82.37,43.77,Rice,Beras,Silt,Endapan
15729,20.81,52.1,95.97,36.63,Rice,Beras,Sandy,Berpasir
15730,14.99,63.13,93.07,37.0,Rice,Beras,Saline,Asin
15731,94.82,89.72,64.32,43.59,Rice,Beras,Sandy,Berpasir
15732,40.01,54.34,68.47,43.67,Rice,Beras,Peaty,Gambut
15733,143.89,73.61,70.97,28.25,Rice,Beras,Clay,Lempung
15734,140.96,52.49,23.95,26.66,Rice,Beras,Silt,Endapan
15735,116.15,53.64,49.16,14.18,Rice,Beras,Peaty,Gambut
15736,41.39,71.6,72.64,31.59,Rice,Beras,Silt,Endapan
15737,61.88,71.08,46.6,31.0,Rice,Beras,Peaty,Gambut
15738,16.28,87.23,35.35,34.73,Rice,Beras,Loamy,Lempung Berpasir
15739,94.75,78.15,74.55,40.53,Rice,Beras,Silt,Endapan
15740,92.18,78.54,81.62,16.83,Rice,Beras,Sandy,Berpasir
15741,129.59,30.17,89.01,29.74,Rice,Beras,Sandy,Berpasir
15742,38.12,53.43,46.31,31.92,Rice,Beras,Clay,Lempung
15743,52.53,17.1,40.17,41.25,Rice,Beras,Peaty,Gambut
15744,109.17,14.56,69.79,34.8,Rice,Beras,Clay,Lempung
15745,33.5,88.39,71.27,14.88,Rice,Beras,Sandy,Berpasir
15746,124.88,7.63,61.5,32.54,Rice,Beras,Peaty,Gambut
15747,148.66,39.98,83.44,17.83,Rice,Beras,Sandy,Berpasir
15748,86.04,44.53,62.28,15.52,Rice,Beras,Saline,Asin
15749,6.37,18.86,11.74,22.74,Rice,Beras,Peaty,Gambut
15750,99.81,71.39,49.17,26.77,Rice,Beras,Sandy,Berpasir
15751,69.92,36.38,51.35,25.4,Rice,Beras,Loamy,Lempung Berpasir
15752,93.34,51.32,66.47,25.36,Rice,Beras,Silt,Endapan
15753,20.4,11.47,17.45,24.79,Rice,Beras,Clay,Lempung
15754,139.24,78.75,98.49,29.83,Rice,Beras,Peaty,Gambut
15755,137.38,12.18,36.57,18.22,Rice,Beras,Silt,Endapan
15756,139.2,58.55,54.8,35.95,Rice,Beras,Loamy,Lempung Berpasir
15757,80.64,75.74,99.8,29.13,Rice,Beras,Saline,Asin
15758,131.65,74.06,79.78,12.84,Rice,Beras,Silt,Endapan
15759,29.63,68.18,43.76,26.4,Rice,Beras,Loamy,Lempung Berpasir
15760,53.04,19.21,49.7,36.39,Rice,Beras,Clay,Lempung
15761,43.92,37.74,92.94,35.58,Rice,Beras,Sandy,Berpasir
15762,48.75,56.27,12.3,13.4,Rice,Beras,Loamy,Lempung Berpasir
15763,110.27,25.27,86.57,26.07,Rice,Beras,Peaty,Gambut
15764,92.6,16.0,32.75,41.66,Rice,Beras,Clay,Lempung
15765,6.77,51.19,69.4,28.26,Rice,Beras,Sandy,Berpasir
15766,115.97,88.72,77.55,14.9,Rice,Beras,Loamy,Lempung Berpasir
15767,123.53,25.02,50.92,15.23,Rice,Beras,Peaty,Gambut
15768,120.41,27.6,20.87,22.17,Rice,Beras,Peaty,Gambut
15769,44.95,64.2,81.48,39.5,Rice,Beras,Silt,Endapan
15770,137.96,61.17,86.53,29.57,Rice,Beras,Peaty,Gambut
15771,57.15,61.24,65.79,14.72,Rice,Beras,Saline,Asin
15772,122.24,59.63,99.88,27.27,Rice,Beras,Sandy,Berpasir
15773,86.22,12.08,39.21,33.69,Rice,Beras,Loamy,Lempung Berpasir
15774,57.62,43.6,14.2,24.58,Rice,Beras,Sandy,Berpasir
15775,6.28,46.33,98.29,38.55,Rice,Beras,Loamy,Lempung Berpasir
15776,119.14,69.24,29.35,44.36,Rice,Beras,Loamy,Lempung Berpasir
15777,82.35,24.13,91.34,43.04,Rice,Beras,Sandy,Berpasir
15778,45.34,9.55,86.22,38.29,Rice,Beras,Loamy,Lempung Berpasir
15779,28.19,25.37,90.95,26.24,Rice,Beras,Silt,Endapan
15780,75.96,63.18,91.41,10.84,Rice,Beras,Saline,Asin
15781,92.43,43.28,27.59,25.36,Rice,Beras,Loamy,Lempung Berpasir
15782,111.24,32.77,89.06,27.23,Rice,Beras,Clay,Lempung
15783,75.87,84.42,13.28,40.18,Rice,Beras,Clay,Lempung
15784,31.85,76.73,76.98,15.58,Rice,Beras,Saline,Asin
15785,38.61,38.97,52.94,29.38,Rice,Beras,Silt,Endapan
15786,69.43,37.56,92.16,44.45,Rice,Beras,Peaty,Gambut
15787,35.96,52.43,68.39,17.76,Rice,Beras,Loamy,Lempung Berpasir
15788,149.08,54.14,97.29,23.77,Rice,Beras,Silt,Endapan
15789,147.33,10.14,43.93,29.56,Rice,Beras,Silt,Endapan
15790,59.8,26.17,84.25,23.5,Rice,Beras,Saline,Asin
15791,136.81,66.74,33.52,42.97,Rice,Beras,Clay,Lempung
15792,50.85,78.05,11.22,35.89,Rice,Beras,Loamy,Lempung Berpasir
15793,117.77,20.53,39.19,26.22,Rice,Beras,Clay,Lempung
15794,56.01,60.75,82.93,17.65,Rice,Beras,Silt,Endapan
15795,101.88,81.4,28.1,10.52,Rice,Beras,Clay,Lempung
15796,73.6,16.64,21.97,13.14,Rice,Beras,Loamy,Lempung Berpasir
15797,97.36,86.44,57.1,24.46,Rice,Beras,Clay,Lempung
15798,74.83,69.35,76.39,20.42,Rice,Beras,Sandy,Berpasir
15799,14.89,20.17,53.27,29.03,Rice,Beras,Peaty,Gambut
15800,23.64,88.3,54.01,13.4,Rice,Beras,Peaty,Gambut
15801,15.42,40.13,77.76,15.8,Rice,Beras,Peaty,Gambut
15802,126.58,56.38,82.34,32.02,Rice,Beras,Saline,Asin
15803,61.74,79.81,48.31,30.18,Rice,Beras,Clay,Lempung
15804,26.79,65.09,34.18,26.64,Rice,Beras,Saline,Asin
15805,84.64,70.17,84.44,13.55,Rice,Beras,Silt,Endapan
15806,84.17,59.18,86.52,38.36,Rice,Beras,Clay,Lempung
15807,9.82,40.11,40.99,12.54,Rice,Beras,Silt,Endapan
